Company Name,Industry,Symbol,Series,ISIN Code
Sarda Energy & Minerals Limited,Metals & Mining,SARDAEN,EQ,INE385C01021
Saregama India Limited,Media Entertainment & Publication,SAREGAMA,EQ,INE979A01025
Sarla Performance Fibers Limited,NSE Equity,SARLAPOLY,EQ,INE453D01025
Sarveshwar Foods Limited,NSE Equity,SARVESHWAR,EQ,INE324X01026
Sasken Technologies Limited,NSE Equity,SASKEN,EQ,INE231F01020
Satia Industries Limited,NSE Equity,SATIA,EQ,INE170E01023
Satin Creditcare Network Limited,NSE Equity,SATIN,EQ,INE836B01017
Saurashtra Cement Limited,NSE Equity,SAURASHCEM,EQ,INE626A01014
Sayaji Hotels Limited,NSE Equity,SAYAJIHOTL,EQ,INE318C01014
SBC Exports Limited,NSE Equity,SBC,EQ,INE04AK01028
Shivalik Bimetal Controls Limited,NSE Equity,SBCL,EQ,INE386D01027
SBFC Finance Limited,Financial Services,SBFC,EQ,INE423Y01016
Suratwwala Business Group Limited,NSE Equity,SBGLP,EQ,INE05ST01028
SBI Cards and Payment Services Limited,Financial Services,SBICARD,EQ,INE018E01016
SBI Funds Management Limited,NSE Equity,SBIFUNDS,EQ,INE640G01020
SBI Life Insurance Company Limited,Financial Services,SBILIFE,EQ,INE123W01016
State Bank of India,Financial Services,SBIN,EQ,INE062A01020
Scan Steels Limited,NSE Equity,SCANSTL,EQ,INE099G01011
Schaeffler India Limited,Automobile and Auto Components,SCHAEFFLER,EQ,INE513A01022
S Chand And Company Limited,NSE Equity,SCHAND,EQ,INE807K01035
Schneider Electric Infrastructure Limited,Capital Goods,SCHNEIDER,EQ,INE839M01018
Shipping Corporation Of India Limited,Services,SCI,EQ,INE109A01011
Shipping Corporation of India Land and Assets Limited,NSE Equity,SCILAL,EQ,INE0PB301013
Scoda Tubes Limited,NSE Equity,SCODATUBES,EQ,INE090501011
Sheetal Cool Products Limited,NSE Equity,SCPL,EQ,INE501Y01019
Som Distilleries & Breweries Limited,NSE Equity,SDBL,EQ,INE480C01038
Seamec Limited,NSE Equity,SEAMECLTD,EQ,INE497B01018
SecMark Consultancy Limited,NSE Equity,SECMARK,EQ,INE0BTM01013
SECUREKLOUD TECHNOLOGIES LIMITED,NSE Equity,SECURKLOUD,EQ,INE650K01021
SEDEMAC Mechatronics Limited,NSE Equity,SEDEMAC,EQ,INE00XB01019
Shanti Educational Initiatives Limited,NSE Equity,SEIL,EQ,INE440T01028
Sejal Glass Limited,NSE Equity,SEJALLTD,BE,INE955I01044
SEL Manufacturing Company Limited,NSE Equity,SELMC,EQ,INE105I01020
Semac Construction Limited,NSE Equity,SEMAC,BE,INE617A01013
Senco Gold Limited,NSE Equity,SENCO,EQ,INE602W01027
Senores Pharmaceuticals Limited,NSE Equity,SENORES,EQ,INE0RB801010
SEPC Limited,NSE Equity,SEPC,EQ,INE964H01014
Servotech Renewable Power System Limited,NSE Equity,SERVOTECH,EQ,INE782X01033
Seshasayee Paper and Boards Limited,NSE Equity,SESHAPAPER,EQ,INE630A01024
Setco Automotive Limited,NSE Equity,SETCO,BE,INE878E01021
Standard Engineering Technology Limited,NSE Equity,SETL,EQ,INE0M4D01010
Seya Industries Limited,NSE Equity,SEYAIND,BE,INE573R01012
Sheela Foam Limited,NSE Equity,SFL,EQ,INE916U01025
SG Finserve Limited,NSE Equity,SGFIN,EQ,INE618R01015
Synergy Green Industries Limited,NSE Equity,SGIL,EQ,INE00QT01015
STL Global Limited,NSE Equity,SGL,EQ,INE353H01010
SG Mart Limited,NSE Equity,SGMART,EQ,INE385F01024
Shadowfax Technologies Limited,NSE Equity,SHADOWFAX,EQ,INE12UN01015
Shah Metacorp Limited,NSE Equity,SHAH,EQ,INE482J01021
Shah Alloys Limited,NSE Equity,SHAHALLOYS,EQ,INE640C01011
Shaily Engineering Plastics Limited,NSE Equity,SHAILY,EQ,INE151G01028
Shakti Pumps (India) Limited,NSE Equity,SHAKTIPUMP,EQ,INE908D01010
Shalby Limited,NSE Equity,SHALBY,EQ,INE597J01018
Shalimar Paints Limited,NSE Equity,SHALPAINTS,EQ,INE849C01026
Shankara Building Products Limited,NSE Equity,SHANKARA,EQ,INE274V01019
Shanti Overseas (India) Limited,NSE Equity,SHANTI,EQ,INE933X01016
Shanthi Gears Limited,NSE Equity,SHANTIGEAR,EQ,INE631A01022
Shanti Gold International Limited,NSE Equity,SHANTIGOLD,EQ,INE06ZD01017
Sharda Cropchem Limited,NSE Equity,SHARDACROP,EQ,INE221J01015
Sharda Motor Industries Limited,NSE Equity,SHARDAMOTR,EQ,INE597I01028
Shardul Securities Limited,NSE Equity,SHARDUL,BE,INE037B01020
Share India Securities Limited,NSE Equity,SHAREINDIA,EQ,INE932X01026
Shri Bajrang Alliance Limited,NSE Equity,SHBAJRG,EQ,INE402H01015
Shekhawati Industries Limited,NSE Equity,SHEKHAWATI,EQ,INE268L01046
Shemaroo Entertainment Limited,NSE Equity,SHEMAROO,BE,INE363M01019
Shilchar Technologies Limited,NSE Equity,SHILCTECH,EQ,INE024F01011
Shilpa Medicare Limited,NSE Equity,SHILPAMED,EQ,INE790G01031
Sharat Industries Limited,NSE Equity,SHINDL,EQ,INE220Z01013
Shivalik Rasayan Limited,NSE Equity,SHIVALIK,BE,INE788J01021
Shivam Autotech Limited,NSE Equity,SHIVAMAUTO,BE,INE637H01024
Shiva Mills Limited,NSE Equity,SHIVAMILLS,BE,INE644Y01017
Shiva Texyarn Limited,NSE Equity,SHIVATEX,EQ,INE705C01020
Shiv Aum Steels Limited,NSE Equity,SHIVAUM,EQ,INE719F01016
S H Kelkar and Company Limited,NSE Equity,SHK,EQ,INE500L01026
Shoppers Stop Limited,NSE Equity,SHOPERSTOP,EQ,INE498B01024
Shradha Realty Limited,NSE Equity,SHRADHA,EQ,INE715Y01031
Shree Digvijay Cement Co.Ltd,NSE Equity,SHREDIGCEM,EQ,INE232A01011
SHREE CEMENT LIMITED,Construction Materials,SHREECEM,EQ,INE070A01015
Shreeji Shipping Global Limited,NSE Equity,SHREEJISPG,EQ,INE1B6101010
Shree Pushkar Chemicals & Fertilisers Limited,NSE Equity,SHREEPUSHK,EQ,INE712K01011
Shree Rama Multi-Tech Limited,NSE Equity,SHREERAMA,EQ,INE879A01019
Shreyans Industries Limited,NSE Equity,SHREYANIND,EQ,INE231C01019
Shri Krishna Devcon Limited,NSE Equity,SHRIKRISH,EQ,INE997I01012
Shringar House of Mangalsutra Limited,NSE Equity,SHRINGARMS,EQ,INE1B3L01017
SPR Auto Technologies Limited,NSE Equity,SHRIPISTON,EQ,INE526E01018
Shriram Finance Limited,Financial Services,SHRIRAMFIN,EQ,INE721A01047
Shriram Properties Limited,NSE Equity,SHRIRAMPPS,EQ,INE217L01019
Shyam Century Ferrous Limited,NSE Equity,SHYAMCENT,BE,INE979R01011
Shyam Metalics and Energy Limited,Capital Goods,SHYAMMETL,EQ,INE810G01011
Shyam Telecom Limited,NSE Equity,SHYAMTEL,BE,INE635A01023
Sicagen India Limited,NSE Equity,SICAGEN,EQ,INE176J01011
Sical Logistics Limited,NSE Equity,SICALLOG,EQ,INE075B01020
Siemens Limited,Capital Goods,SIEMENS,EQ,INE003A01024
Sigachi Industries Limited,NSE Equity,SIGACHI,BE,INE0D0K01022
Signet Industries Limited,NSE Equity,SIGIND,EQ,INE529F01035
Sigma Solve Limited,NSE Equity,SIGMA,EQ,INE0A0S01028
SIGMA ADVANCED SYSTEMS LIMITED,NSE Equity,SIGMAADV,BE,INE933B01012
Signatureglobal (India) Limited,Realty,SIGNATURE,EQ,INE903U01023
Signpost India Limited,NSE Equity,SIGNPOST,EQ,INE0KGZ01021
Sika Interplant Systems Limited,NSE Equity,SIKA,EQ,INE438E01032
Sikko Industries Limited,NSE Equity,SIKKO,EQ,INE112X01025
Standard Industries Limited,NSE Equity,SIL,EQ,INE173A01025
Silgo Retail Limited,NSE Equity,SILGO,EQ,INE01II01013
SIL Investments Limited,NSE Equity,SILINV,EQ,INE923A01015
Silly Monks Entertainment Limited,NSE Equity,SILLYMONKS,EQ,INE203Y01012
Silver Touch Technologies Limited,NSE Equity,SILVERTUC,EQ,INE625X01026
Simplex Infrastructures Limited,NSE Equity,SIMPLEXINF,EQ,INE059B01024
Sinclairs Hotels Limited,NSE Equity,SINCLAIR,EQ,INE985A01022
Sindhu Trade Links Limited,NSE Equity,SINDHUTRAD,EQ,INE325D01025
Singer India Limited,NSE Equity,SINGERIND,EQ,INE638A01035
Sintercom India Limited,NSE Equity,SINTERCOM,EQ,INE129Z01016
Sirca Paints India Limited,NSE Equity,SIRCA,EQ,INE792Z01011
SIS LIMITED,NSE Equity,SIS,EQ,INE285J01028
Siyaram Silk Mills Limited,NSE Equity,SIYSIL,EQ,INE076B01028
S.J.S. Enterprises Limited,NSE Equity,SJS,EQ,INE284S01014
SJVN Limited,Power,SJVN,EQ,INE002L01015
SKF India Limited,NSE Equity,SKFINDIA,EQ,INE640A01023
SKF India (Industrial) Limited,NSE Equity,SKFINDUS,EQ,INE2J8701016
Skipper Limited,NSE Equity,SKIPPER,EQ,INE439E01022
SKM Egg Products Export (India) Limited,NSE Equity,SKMEGGPROD,EQ,INE411D01023
SKY GOLD AND DIAMONDS LIMITED,NSE Equity,SKYGOLD,EQ,INE01IU01018
Smartlink Holdings Limited,NSE Equity,SMARTLINK,BE,INE178C01020
Smartworks Coworking Spaces Limited,NSE Equity,SMARTWORKS,EQ,INE0NAZ01010
SMC Global Securities Limited,NSE Equity,SMCGLOBAL,EQ,INE103C01036
SML Mahindra Limited,NSE Equity,SMLMAH,EQ,INE294B01019
Sarthak Metals Limited,NSE Equity,SMLT,EQ,INE017W01010
SMS Pharmaceuticals Limited,NSE Equity,SMSPHARMA,EQ,INE812G01025
Snowman Logistics Limited,NSE Equity,SNOWMAN,EQ,INE734N01019
Sobha Limited,Realty,SOBHA,EQ,INE671H01015
Softtech Engineers Limited,NSE Equity,SOFTTECH,BE,INE728Z01015
Solara Active Pharma Sciences Limited,NSE Equity,SOLARA,EQ,INE624Z01016
Solar Industries India Limited,Chemicals,SOLARINDS,EQ,INE343H01029
Solarworld Energy Solutions Limited,NSE Equity,SOLARWORLD,EQ,INE0TY101024
Solex Energy Limited,NSE Equity,SOLEX,EQ,INE880Y01017
Somany Ceramics Limited,NSE Equity,SOMANYCERA,EQ,INE355A01028
Soma Textiles & Industries Limited,NSE Equity,SOMATEX,EQ,INE314C01013
Somi Conveyor Beltings Limited,NSE Equity,SOMICONVEY,EQ,INE323J01019
Sona BLW Precision Forgings Limited,Automobile and Auto Components,SONACOMS,EQ,INE073K01018
Sonal Mercantile Limited,NSE Equity,SONAL,EQ,INE321M01017
SONAM LIMITED,NSE Equity,SONAMLTD,EQ,INE00LM01029
Sonata Software Limited,Information Technology,SONATSOFTW,EQ,INE269A01021
Savita Oil Technologies Limited,NSE Equity,SOTL,EQ,INE035D01020
The South Indian Bank Limited,NSE Equity,SOUTHBANK,EQ,INE683A01023
South West Pinnacle Exploration Limited,NSE Equity,SOUTHWEST,EQ,INE980Y01015
S. P. Apparels Limited,NSE Equity,SPAL,EQ,INE212I01016
Spandana Sphoorty Financial Limited,NSE Equity,SPANDANA,EQ,INE572J01011
Sun Pharma Advanced Research Company Limited,NSE Equity,SPARC,EQ,INE232I01014
Spacenet Enterprises India Limited,NSE Equity,SPCENET,EQ,INE970N01027
Speciality Restaurants Limited,NSE Equity,SPECIALITY,EQ,INE247M01014
Spectrum Electrical Industries Limited,NSE Equity,SPECTRUM,EQ,INE01EO01010
Spencer's Retail Limited,NSE Equity,SPENCERS,EQ,INE020801028
Southern Petrochemicals Industries Corporation  Limited,NSE Equity,SPIC,EQ,INE147A01011
SPL Industries Limited,NSE Equity,SPLIL,EQ,INE978G01016
Supreme Petrochem Limited,Chemicals,SPLPETRO,EQ,INE663A01033
SPML Infra Limited,NSE Equity,SPMLINFRA,EQ,INE937A01023
Sportking India Limited,NSE Equity,SPORTKING,EQ,INE885H01029
Shankar Lal Rampal Dye-Chem Limited,NSE Equity,SRD,EQ,INE01NE01012
Sreeleathers Limited,NSE Equity,SREEL,EQ,INE099F01013
SRF Limited,Chemicals,SRF,EQ,INE647A01010
SRG Housing Finance Limited,NSE Equity,SRGHFL,EQ,INE559N01010
Sree Rayalaseema Hi-Strength Hypo Limited,NSE Equity,SRHHYPOLTD,EQ,INE917H01012
SRM Contractors Limited,NSE Equity,SRM,EQ,INE0R6Z01013
Shree Ram Twistex Limited,NSE Equity,SRTL,EQ,INE19GK01015
Saraswati Saree Depot Limited,NSE Equity,SSDL,EQ,INE0PQ101010
Steel Strips Wheels Limited,NSE Equity,SSWL,EQ,INE802C01033
Stallion India Fluorochemicals Limited,NSE Equity,STALLION,EQ,INE0RYC01010
Stanley Lifestyles Limited,NSE Equity,STANLEY,EQ,INE01A001028
Strides Pharma Science Limited,NSE Equity,STAR,EQ,INE939A01011
Star Cement Limited,NSE Equity,STARCEMENT,EQ,INE460H01021
Star Health and Allied Insurance Company Limited,Financial Services,STARHEALTH,EQ,INE575P01011
Star Paper Mills Limited,NSE Equity,STARPAPER,EQ,INE733A01018
Starteck Finance Limited,NSE Equity,STARTECK,EQ,INE992I01013
The State Trading Corporation of India Limited,NSE Equity,STCINDIA,EQ,INE655A01013
Steelcast Limited,NSE Equity,STEELCAS,EQ,INE124E01038
Steel City Securities Limited,NSE Equity,STEELCITY,EQ,INE395H01011
STEEL EXCHANGE INDIA LIMITED,NSE Equity,STEELXIND,EQ,INE503B01021
Stel Holdings Limited,NSE Equity,STEL,EQ,INE577L01016
Sterling Tools Limited,NSE Equity,STERTOOLS,BE,INE334A01023
STL Networks Limited,NSE Equity,STLNETWORK,BE,INE1VXE01018
Sterlite Technologies Limited,NSE Equity,STLTECH,BE,INE089C01029
Stove Kraft Limited,NSE Equity,STOVEKRAFT,EQ,INE00IN01015
Studds Accessories Limited,NSE Equity,STUDDS,EQ,INE00Q601028
Seshaasai Technologies Limited,NSE Equity,STYL,EQ,INE04VU01023
Stylam Industries Limited,NSE Equity,STYLAMIND,EQ,INE239C01020
Baazar Style Retail Limited,NSE Equity,STYLEBAAZA,BE,INE01FR01028
Styrenix Performance Materials Limited,NSE Equity,STYRENIX,EQ,INE189B01011
Subex Limited,NSE Equity,SUBEXLTD,BE,INE754A01055
Subros Limited,NSE Equity,SUBROS,EQ,INE287B01021
Sudarshan Colorants India Limited,NSE Equity,SUDARCOLOR,EQ,INE492A01029
Sudarshan Chemical Industries Limited,NSE Equity,SUDARSCHEM,EQ,INE659A01023
Sudeep Pharma Limited,NSE Equity,SUDEEPPHRM,EQ,INE0QPI01025
Sukhjit Starch & Chemicals Limited,NSE Equity,SUKHJITS,EQ,INE450E01029
Sula Vineyards Limited,NSE Equity,SULA,EQ,INE142Q01026
Sumeet Industries Limited,NSE Equity,SUMEETINDS,EQ,INE235C01036
Sumitomo Chemical India Limited,Chemicals,SUMICHEM,EQ,INE258G01013
Sumit Woods Limited,NSE Equity,SUMIT,BE,INE748Z01013
Summit Securities Limited,NSE Equity,SUMMITSEC,EQ,INE519C01017
Sundaram Clayton Limited,NSE Equity,SUNCLAY,EQ,INE0Q3R01026
Sundaram Multi Pap Limited,NSE Equity,SUNDARAM,EQ,INE108E01023
Sundaram Finance Limited,Financial Services,SUNDARMFIN,EQ,INE660A01013
Sundaram Brake Linings Limited,NSE Equity,SUNDRMBRAK,BE,INE073D01013
Sundram Fasteners Limited,NSE Equity,SUNDRMFAST,EQ,INE387A01021
Sundrop Brands Limited,NSE Equity,SUNDROP,EQ,INE209A01019
Sunflag Iron And Steel Company Limited,NSE Equity,SUNFLAG,EQ,INE947A01014
Sun Pharmaceutical Industries Limited,Healthcare,SUNPHARMA,EQ,INE044A01036
Sunteck Realty Limited,NSE Equity,SUNTECK,EQ,INE805D01034
Sun TV Network Limited,Media Entertainment & Publication,SUNTV,EQ,INE424H01027
Superhouse Limited,NSE Equity,SUPERHOUSE,EQ,INE712B01010
Super Spinning Mills Limited,NSE Equity,SUPERSPIN,BE,INE662A01027
Suprajit Engineering Limited,NSE Equity,SUPRAJIT,EQ,INE399C01030
Supreme Holdings & Hospitality (India) Limited,NSE Equity,SUPREME,EQ,INE822E01011
Supreme Industries Limited,Capital Goods,SUPREMEIND,EQ,INE195A01028
Supreme Infrastructure India Limited,NSE Equity,SUPREMEINF,EQ,INE550H01011
Supriya Lifescience Limited,NSE Equity,SUPRIYA,EQ,INE07RO01027
Suraj Estate Developers Limited,NSE Equity,SURAJEST,EQ,INE843S01025
Suraj Limited,NSE Equity,SURAJLTD,EQ,INE713C01016
Suraksha Diagnostic Limited,NSE Equity,SURAKSHA,EQ,INE877V01027
Surana Solar Limited,NSE Equity,SURANASOL,EQ,INE272L01022
Surana Telecom and Power Limited,NSE Equity,SURANAT&P,EQ,INE130B01031
Suryalata Spinning Mills Limited,NSE Equity,SURYALA,EQ,INE132C01027
Suryalakshmi Cotton Mills Limited,NSE Equity,SURYALAXMI,EQ,INE713B01026
Surya Roshni Limited,NSE Equity,SURYAROSNI,EQ,INE335A01020
Suryoday Small Finance Bank Limited,NSE Equity,SURYODAY,EQ,INE428Q01011
Sutlej Textiles and Industries Limited,NSE Equity,SUTLEJTEX,BE,INE645H01027
Suven Life Sciences Limited,NSE Equity,SUVEN,EQ,INE495B01038
Suvidhaa Infoserve Limited,NSE Equity,SUVIDHAA,EQ,INE018401013
Suyog Telematics Limited,NSE Equity,SUYOG,EQ,INE442P01014
Suzlon Energy Limited,Capital Goods,SUZLON,EQ,INE040H01021
Shree Vasu Logistics Limited,NSE Equity,SVLL,BE,INE00CE01017
SVP GLOBAL TEXTILES LIMITED,NSE Equity,SVPGLOB,BE,INE308E01029
SWAN CORP LIMITED,Chemicals,SWANCORP,EQ,INE665A01038
Swan Defence and Heavy Industries Limited,NSE Equity,SWANDEF,BE,INE542F01020
Swaraj Engines Limited,NSE Equity,SWARAJENG,EQ,INE277A01016
Swelect Energy Systems Limited,NSE Equity,SWELECTES,EQ,INE409B01013
Swiggy Limited,Consumer Services,SWIGGY,EQ,INE00H001014
Sterling and Wilson Renewable Energy Limited,NSE Equity,SWSOLAR,EQ,INE00M201021
Symphony Limited,NSE Equity,SYMPHONY,EQ,INE225D01027
Syncom Formulations (India) Limited,NSE Equity,SYNCOMF,EQ,INE312C01025
Syngene International Limited,Healthcare,SYNGENE,EQ,INE398R01022
Syrma SGS Technology Limited,Capital Goods,SYRMA,EQ,INE0DYJ01015
Systematix Corporate Services Limited,NSE Equity,SYSTMTXC,BE,INE356B01024
Taal Tech Limited,NSE Equity,TAALTECH,EQ,INE524T01011
Tainwala Chemical and Plastic (I) Limited,NSE Equity,TAINWALCHM,EQ,INE123C01018
Taj GVK Hotels & Resorts Limited,NSE Equity,TAJGVK,EQ,INE586B01026
Take Solutions Limited,NSE Equity,TAKE,EQ,INE142I01023
Talbros Automotive Components Limited,NSE Equity,TALBROAUTO,EQ,INE187D01029
Tamboli Industries Limited,NSE Equity,TAMBOLIIN,BE,INE864J01012
Tanla Platforms Limited,NSE Equity,TANLA,EQ,INE483C01032
Tara Chand InfraLogistic Solutions Limited,NSE Equity,TARACHAND,EQ,INE555Z01020
Tarapur Transformers Limited,NSE Equity,TARAPUR,EQ,INE747K01017
TARC Limited,NSE Equity,TARC,EQ,INE0EK901012
Transformers And Rectifiers (India) Limited,Capital Goods,TARIL,EQ,INE763I01026
Tarmat Limited,NSE Equity,TARMAT,EQ,INE924H01018
Tarsons Products Limited,NSE Equity,TARSONS,EQ,INE144Z01023
Tasty Bite Eatables Limited,NSE Equity,TASTYBITE,EQ,INE488B01017
Tata Capital Limited,Financial Services,TATACAP,EQ,INE976I01016
Tata Chemicals Limited,Chemicals,TATACHEM,EQ,INE092A01019
Tata Communications Limited,Telecommunication,TATACOMM,EQ,INE151A01013
TATA CONSUMER PRODUCTS LIMITED,Fast Moving Consumer Goods,TATACONSUM,EQ,INE192A01025
Tata Elxsi Limited,Information Technology,TATAELXSI,EQ,INE670A01012
Tata Investment Corporation Limited,Financial Services,TATAINVEST,EQ,INE672A01026
Tata Power Company Limited,Power,TATAPOWER,EQ,INE245A01021
Tata Steel Limited,Metals & Mining,TATASTEEL,EQ,INE081A01020
Tata Technologies Limited,Information Technology,TATATECH,EQ,INE142M01025
Tatva Chintan Pharma Chem Limited,NSE Equity,TATVA,EQ,INE0GK401011
TBO Tek Limited,Consumer Services,TBOTEK,EQ,INE673O01025
Tribhovandas Bhimji Zaveri Limited,NSE Equity,TBZ,EQ,INE760L01018
TCC Concept Limited,NSE Equity,TCC,EQ,INE887D01016
Transport Corporation of India Limited,NSE Equity,TCI,EQ,INE688A01022
TCI Express Limited,NSE Equity,TCIEXP,EQ,INE586V01016
TCI Finance Limited,NSE Equity,TCIFINANCE,BE,INE911B01018
TCPL Packaging Limited,NSE Equity,TCPLPACK,EQ,INE822C01015
Tata Consultancy Services Limited,Information Technology,TCS,EQ,INE467B01029
TD Power Systems Limited,NSE Equity,TDPOWERSYS,EQ,INE419M01027
Team India Guaranty Limited,NSE Equity,TEAMGTY,EQ,INE289C01025
Teamlease Services Limited,NSE Equity,TEAMLEASE,EQ,INE985S01024
Tech Mahindra Limited,Information Technology,TECHM,EQ,INE669C01036
Techno Electric & Engineering Company Limited,Construction,TECHNOE,EQ,INE285K01026
TechNVision Ventures Limited,NSE Equity,TECHNVISN,EQ,INE314H01012
TECIL Chemicals and Hydro Power Limited,NSE Equity,TECILCHEM,EQ,INE014B01011
Tega Industries Limited,Capital Goods,TEGA,EQ,INE011K01018
Tejas Networks Limited,Telecommunication,TEJASNET,EQ,INE010J01012
Tembo Global Industries Limited,NSE Equity,TEMBO,EQ,INE869Y01010
Tenneco Clean Air India Limited,Automobile and Auto Components,TENNIND,EQ,INE19RI01016
Tera Software Limited,NSE Equity,TERASOFT,EQ,INE482B01010
Texmaco Infrastructure & Holdings Limited,NSE Equity,TEXINFRA,EQ,INE435C01024
Texmo Pipes and Products Limited,NSE Equity,TEXMOPIPES,EQ,INE141K01013
Texmaco Rail & Engineering Limited,NSE Equity,TEXRAIL,EQ,INE621L01012
Tourism Finance Corporation of India Limited,NSE Equity,TFCILTD,EQ,INE305A01023
Transwarranty Finance Limited,NSE Equity,TFL,EQ,INE804H01012
TGB Banquets And Hotels Limited,NSE Equity,TGBHOTELS,EQ,INE797H01018
Thacker & Company Limited,NSE Equity,THACKER,BE,INE077P01034
Thakkers Developers Limited,NSE Equity,THAKDEV,EQ,INE403F01017
Thangamayil Jewellery Limited,NSE Equity,THANGAMAYL,EQ,INE085J01014
The Investment Trust Of India Limited,NSE Equity,THEINVEST,EQ,INE924D01017
Thejo Engineering Limited,NSE Equity,THEJO,EQ,INE121N01019
Leela Palaces Hotels & Resorts Limited,Consumer Services,THELEELA,EQ,INE0AQ201015
Themis Medicare Limited,NSE Equity,THEMISMED,EQ,INE083B01024
Thermax Limited,Capital Goods,THERMAX,EQ,INE152A01029
Thomas Cook  (India)  Limited,NSE Equity,THOMASCOOK,EQ,INE332A01027
Thomas Scott (India) Limited,NSE Equity,THOMASCOTT,EQ,INE480M01011
Thyrocare Technologies Limited,NSE Equity,THYROCARE,EQ,INE594H01019
Tilaknagar Industries Limited,NSE Equity,TI,EQ,INE133E01013
Twamev Construction and Infrastructure Limited,NSE Equity,TICL,BE,INE388G01026
Tiger Logistics (India) Limited,NSE Equity,TIGERLOGS,BE,INE906O01029
Technocraft Industries (India) Limited,NSE Equity,TIIL,EQ,INE545H01011
Tube Investments of India Limited,Automobile and Auto Components,TIINDIA,EQ,INE974X01010
Tijaria Polypipes Limited,NSE Equity,TIJARIA,EQ,INE440L01017
TIL Limited,NSE Equity,TIL,EQ,INE806C01018
Time Technoplast Limited,NSE Equity,TIMETECHNO,EQ,INE508G01029
Timex Group India Limited,NSE Equity,TIMEX,EQ,INE064A01026
Timken India Limited,Capital Goods,TIMKEN,EQ,INE325A01013
Tinna Rubber and Infrastructure Limited,NSE Equity,TINNARUBR,EQ,INE015C01016
Tips Films Limited,NSE Equity,TIPSFILMS,EQ,INE0LQS01015
Tips Music Limited,NSE Equity,TIPSMUSIC,EQ,INE716B01029
Thirumalai Chemicals Limited,NSE Equity,TIRUMALCHM,EQ,INE338A01024
Tirupati Forge Limited,NSE Equity,TIRUPATIFL,BE,INE319Y01024
TITAGARH RAIL SYSTEMS LIMITED,Capital Goods,TITAGARH,EQ,INE615H01020
Titan Company Limited,Consumer Durables,TITAN,EQ,INE280A01028
Tamilnad Mercantile Bank Limited,NSE Equity,TMB,EQ,INE668A01016
Tata Motors Limited,Capital Goods,TMCV,EQ,INE1TAE01010
Tata Motors Passenger Vehicles Limited,Automobile and Auto Components,TMPV,EQ,INE155A01022
Tamilnadu PetroProducts Limited,NSE Equity,TNPETRO,EQ,INE148A01019
Tamil Nadu Newsprint & Papers Limited,NSE Equity,TNPL,EQ,INE107A01015
Tamilnadu Telecommunication Limited,NSE Equity,TNTELE,EQ,INE141D01018
Tokyo Plast International Limited,NSE Equity,TOKYOPLAST,BE,INE932C01012
Tolins Tyres Limited,NSE Equity,TOLINS,EQ,INE0RWQ01014
Torrent Pharmaceuticals Limited,Healthcare,TORNTPHARM,EQ,INE685A01028
Torrent Power Limited,Power,TORNTPOWER,EQ,INE813H01021
Total Transport Systems Limited,NSE Equity,TOTAL,EQ,INE336X01012
Touchwood Entertainment Limited,NSE Equity,TOUCHWOOD,EQ,INE486Y01013
Teamo Productions HQ Limited,NSE Equity,TPHQ,EQ,INE065J01024
TPL Plastech Limited,NSE Equity,TPLPLASTEH,EQ,INE413G01022
Tracxn Technologies Limited,NSE Equity,TRACXN,EQ,INE0HMF01019
Transpek Industry Limited,NSE Equity,TRANSPEK,EQ,INE687A01016
Transrail Lighting Limited,NSE Equity,TRANSRAILL,EQ,INE454P01035
TRANSWORLD SHIPPING LINES LIMITED,NSE Equity,TRANSWORLD,BE,INE757B01015
Travel Food Services Limited,Consumer Services,TRAVELFOOD,EQ,INE103V01028
Tree House Education & Accessories Limited,NSE Equity,TREEHOUSE,EQ,INE040M01013
TREJHARA SOLUTIONS LIMITED,NSE Equity,TREJHARA,EQ,INE00CA01015
Transindia Real Estate Limited,NSE Equity,TREL,EQ,INE0O3901029
Trent Limited,Consumer Services,TRENT,EQ,INE849A01020
TRF Limited,NSE Equity,TRF,EQ,INE391D01019
Trident Limited,Textiles,TRIDENT,EQ,INE064C01022
Trigyn Technologies Limited,NSE Equity,TRIGYN,EQ,INE948A01012
Triveni Turbine Limited,Capital Goods,TRITURBINE,EQ,INE152M01016
Triveni Engineering & Industries Limited,NSE Equity,TRIVENI,BE,INE256C01024
TruCap Finance Limited,NSE Equity,TRU,EQ,INE615R01029
TruAlt Bioenergy Limited,NSE Equity,TRUALT,EQ,INE0MWH01014
TSF INVESTMENTS LIMITED,NSE Equity,TSFINV,EQ,INE202Z01029
TTK Healthcare Limited,NSE Equity,TTKHLTCARE,EQ,INE910C01018
TTK Prestige Limited,NSE Equity,TTKPRESTIG,EQ,INE690A01028
T T Limited,NSE Equity,TTL,EQ,INE592B01024
Tata Teleservices (Maharashtra) Limited,Telecommunication,TTML,EQ,INE517B01013
Turtlemint Fintech Solutions Limited,NSE Equity,TURTLEMINT,EQ,INE0OC301013
TVS Electronics Limited,NSE Equity,TVSELECT,EQ,INE236G01019
TVS Holdings Limited,NSE Equity,TVSHLTD,EQ,INE105A01035
TVS Motor Company Limited,Automobile and Auto Components,TVSMOTOR,EQ,INE494B01023
TVS Supply Chain Solutions Limited,NSE Equity,TVSSCS,EQ,INE395N01027
TVS Srichakra Limited,NSE Equity,TVSSRICHAK,EQ,INE421C01016
TV Today Network Limited,NSE Equity,TVTODAY,EQ,INE038F01029
